time (s),v("/Z7" ?result "tran") (V),v("/Z6" ?result "tran") (V),v("/Z5" ?result "tran") (V),v("/Z4" ?result "tran") (V),v("/Z3" ?result "tran") (V),v("/Z2" ?result "tran") (V),v("/Z1" ?result "tran") (V),v("/Z0" ?result "tran") (V),v("/X3" ?result "tran") (V),v("/X2" ?result "tran") (V),v("/X1" ?result "tran") (V),v("/X0" ?result "tran") (V),v("/Y3" ?result "tran") (V),v("/Y2" ?result "tran") (V),v("/Y1" ?result "tran") (V),v("/Y0" ?result "tran") (V)
380.1E-9,46.88E-9,43.68E-9,1.200,1.198,7.114E-3,1.206E-3,766.7E-9,-218.7E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
380.1E-9,51.29E-9,50.84E-9,1.200,1.199,4.492E-3,1.119E-3,790.1E-9,316.9E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
380.2E-9,51.46E-9,53.37E-9,1.200,1.200,3.251E-3,1.017E-3,766.7E-9,-218.4E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
380.2E-9,48.68E-9,49.70E-9,1.200,1.200,2.490E-3,929.3E-6,789.9E-9,316.7E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
380.2E-9,48.87E-9,48.79E-9,1.200,1.200,1.922E-3,820.1E-6,766.5E-9,-218.3E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
380.2E-9,48.90E-9,48.49E-9,1.200,1.200,1.446E-3,717.7E-6,789.7E-9,316.5E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
380.2E-9,49.44E-9,49.50E-9,1.200,1.200,1.042E-3,587.2E-6,766.1E-9,-218.2E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
380.2E-9,48.96E-9,48.95E-9,1.200,1.200,701.5E-6,462.6E-6,789.0E-9,316.5E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
380.3E-9,49.36E-9,49.37E-9,1.200,1.200,488.5E-6,349.0E-6,765.2E-9,-218.1E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
380.4E-9,49.00E-9,48.98E-9,1.200,1.200,340.5E-6,271.4E-6,787.8E-9,316.4E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
380.5E-9,49.34E-9,49.36E-9,1.200,1.200,242.0E-6,196.9E-6,763.6E-9,-218.1E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
380.6E-9,49.01E-9,48.99E-9,1.200,1.200,169.4E-6,152.2E-6,785.7E-9,316.4E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
380.7E-9,49.33E-9,49.36E-9,1.200,1.200,120.5E-6,104.3E-6,760.7E-9,-218.1E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
381.0E-9,49.02E-9,48.99E-9,1.200,1.200,84.06E-6,82.25E-6,781.7E-9,316.4E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
381.3E-9,49.33E-9,49.36E-9,1.200,1.200,60.34E-6,52.45E-6,755.2E-9,-218.0E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
381.7E-9,49.02E-9,48.99E-9,1.200,1.200,41.78E-6,44.23E-6,774.3E-9,316.4E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
382.3E-9,49.32E-9,49.35E-9,1.200,1.200,30.44E-6,24.82E-6,745.1E-9,-218.0E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
383.1E-9,49.02E-9,48.99E-9,1.200,1.200,20.69E-6,24.27E-6,760.6E-9,316.4E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
384.2E-9,49.32E-9,49.35E-9,1.200,1.200,15.50E-6,10.50E-6,726.6E-9,-218.0E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
385.0E-9,49.02E-9,48.99E-9,1.200,1.200,12.03E-6,15.86E-6,742.8E-9,316.4E-9,1.200,1.200,0.000,0.000,0.000,1.200,0.000,0.000
385.0E-9,49.10E-9,49.09E-9,1.200,1.200,13.11E-6,13.60E-6,1.639E-6,33.86E-6,1.200,1.200,0.000,1.172E-3,0.000,1.200,0.000,0.000
385.0E-9,49.15E-9,49.16E-9,1.200,1.200,15.70E-6,15.13E-6,4.017E-6,109.7E-6,1.200,1.200,0.000,3.516E-3,0.000,1.200,0.000,0.000
385.0E-9,49.12E-9,49.13E-9,1.200,1.200,20.56E-6,21.66E-6,8.930E-6,253.6E-6,1.200,1.200,0.000,8.203E-3,0.000,1.200,0.000,0.000
385.0E-9,49.15E-9,49.17E-9,1.200,1.200,29.39E-6,31.41E-6,17.72E-6,517.5E-6,1.200,1.200,0.000,17.58E-3,0.000,1.200,0.000,0.000
385.0E-9,49.15E-9,49.16E-9,1.200,1.200,44.77E-6,50.86E-6,33.13E-6,969.9E-6,1.200,1.200,0.000,36.33E-3,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.18E-9,1.200,1.200,66.94E-6,79.23E-6,55.29E-6,1.615E-3,1.200,1.200,0.000,73.83E-3,0.000,1.200,0.000,0.000
385.0E-9,49.15E-9,49.15E-9,1.200,1.200,87.76E-6,113.1E-6,76.22E-6,2.217E-3,1.200,1.200,0.000,148.8E-3,0.000,1.200,0.000,0.000
385.0E-9,49.15E-9,49.14E-9,1.200,1.200,82.61E-6,125.0E-6,71.12E-6,2.182E-3,1.200,1.200,0.000,298.8E-3,0.000,1.200,0.000,0.000
385.0E-9,49.15E-9,49.15E-9,1.200,1.200,47.12E-6,110.4E-6,35.77E-6,1.563E-3,1.200,1.200,0.000,534.0E-3,0.000,1.200,0.000,0.000
385.0E-9,49.18E-9,49.19E-9,1.200,1.200,29.24E-6,106.7E-6,17.86E-6,1.336E-3,1.200,1.200,0.000,646.8E-3,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,8.792E-6,98.67E-6,-2.945E-6,980.4E-6,1.200,1.200,0.000,742.8E-3,0.000,1.200,0.000,0.000
385.0E-9,49.19E-9,49.19E-9,1.200,1.200,-17.36E-6,75.51E-6,-29.53E-6,457.3E-6,1.200,1.200,0.000,846.3E-3,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.18E-9,1.200,1.200,-33.37E-6,46.30E-6,-45.49E-6,103.4E-6,1.200,1.200,0.000,947.2E-3,0.000,1.200,0.000,0.000
385.0E-9,49.19E-9,49.20E-9,1.200,1.200,-37.58E-6,3.107E-6,-49.67E-6,-42.96E-6,1.200,1.200,0.000,1.019,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.18E-9,1.200,1.200,-37.47E-6,-129.4E-6,-49.47E-6,-125.4E-6,1.200,1.200,0.000,1.099,0.000,1.200,0.000,0.000
385.0E-9,49.18E-9,49.19E-9,1.200,1.200,-35.79E-6,-277.9E-6,-47.79E-6,-146.1E-6,1.200,1.200,0.000,1.149,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,-33.44E-6,-459.2E-6,-45.38E-6,-152.5E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.18E-9,1.200,1.200,-34.11E-6,-466.2E-6,-46.05E-6,-189.2E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.18E-9,1.200,1.200,-35.67E-6,-480.2E-6,-47.61E-6,-266.8E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.18E-9,1.200,1.200,-36.47E-6,-487.2E-6,-48.41E-6,-304.3E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.18E-9,1.200,1.200,-37.95E-6,-501.1E-6,-49.88E-6,-376.5E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,-40.84E-6,-528.9E-6,-52.77E-6,-515.0E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,-46.01E-6,-584.1E-6,-57.93E-6,-762.8E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.16E-9,49.16E-9,1.200,1.200,-54.45E-6,-690.9E-6,-66.34E-6,-1.163E-3,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.16E-9,49.16E-9,1.200,1.200,-64.73E-6,-883.4E-6,-76.60E-6,-1.668E-3,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,-68.34E-6,-1.096E-3,-80.22E-6,-1.942E-3,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.18E-9,1.200,1.200,-62.52E-6,-1.264E-3,-74.42E-6,-1.918E-3,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.18E-9,49.18E-9,1.200,1.200,-48.61E-6,-1.383E-3,-60.56E-6,-1.693E-3,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,-27.87E-6,-1.469E-3,-39.85E-6,-1.336E-3,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.16E-9,49.16E-9,1.200,1.200,-2.654E-6,-1.551E-3,-14.63E-6,-905.9E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.16E-9,1.200,1.200,19.28E-6,-974.3E-6,8.119E-6,-480.5E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,27.43E-6,1.989E-3,15.98E-6,-258.2E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.18E-9,49.18E-9,1.200,1.200,28.54E-6,7.244E-3,16.89E-6,-146.1E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.18E-9,1.200,1.200,26.69E-6,13.47E-3,15.05E-6,-81.16E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.18E-9,1.200,1.200,23.05E-6,20.40E-3,11.46E-6,-36.15E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,20.18E-6,24.29E-3,8.598E-6,-19.33E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,17.65E-6,23.38E-3,6.151E-6,-9.233E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,16.08E-6,14.46E-3,4.624E-6,-5.619E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.18E-9,49.17E-9,1.200,1.200,15.27E-6,2.203E-3,3.741E-6,-3.247E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.18E-9,49.17E-9,1.200,1.200,14.53E-6,-16.04E-3,2.899E-6,-2.287E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,14.06E-6,-31.58E-3,2.314E-6,-988.8E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,13.72E-6,-24.43E-3,1.891E-6,-1.000E-6,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,13.46E-6,22.49E-3,1.617E-6,-246.9E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,13.22E-6,101.1E-3,1.406E-6,-528.7E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,13.05E-6,191.6E-3,1.267E-6,45.94E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,12.84E-6,309.5E-3,1.091E-6,-319.5E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,12.71E-6,424.2E-3,987.3E-9,176.3E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.0E-9,49.17E-9,49.17E-9,1.200,1.200,12.57E-6,560.0E-3,888.2E-9,-223.4E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.50E-6,711.7E-3,852.8E-9,225.4E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.42E-6,877.0E-3,803.2E-9,-179.8E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.40E-6,965.5E-3,795.8E-9,247.8E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.36E-6,1.033,761.1E-9,-167.0E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.37E-6,1.086,760.2E-9,255.0E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.34E-6,1.120,742.4E-9,-161.8E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.34E-6,1.150,751.7E-9,257.1E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.32E-6,1.171,730.2E-9,-160.0E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.32E-6,1.184,736.7E-9,257.6E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.30E-6,1.192,721.2E-9,-159.4E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.30E-6,1.196,736.1E-9,257.6E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.26E-6,1.198,724.1E-9,-159.5E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.25E-6,1.199,737.0E-9,257.9E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.19E-6,1.199,723.5E-9,-159.6E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.1E-9,49.17E-9,49.17E-9,1.200,1.200,12.14E-6,1.199,736.4E-9,257.9E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.2E-9,49.17E-9,49.17E-9,1.200,1.200,12.05E-6,1.200,723.0E-9,-159.6E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.2E-9,49.17E-9,49.17E-9,1.200,1.200,11.96E-6,1.200,735.7E-9,257.9E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.3E-9,49.17E-9,49.17E-9,1.200,1.200,11.80E-6,1.200,722.1E-9,-159.6E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.4E-9,49.17E-9,49.17E-9,1.200,1.200,11.63E-6,1.200,734.5E-9,257.9E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.5E-9,49.17E-9,49.17E-9,1.200,1.200,11.37E-6,1.200,720.4E-9,-159.6E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.6E-9,49.17E-9,49.17E-9,1.200,1.200,11.06E-6,1.200,732.1E-9,257.9E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
385.8E-9,49.17E-9,49.17E-9,1.200,1.200,10.63E-6,1.200,717.2E-9,-159.6E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
386.1E-9,49.17E-9,49.17E-9,1.200,1.200,10.11E-6,1.200,727.8E-9,257.9E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
386.5E-9,49.17E-9,49.17E-9,1.200,1.200,9.448E-6,1.200,711.2E-9,-159.6E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
387.1E-9,49.17E-9,49.17E-9,1.200,1.200,8.681E-6,1.200,719.6E-9,257.9E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
387.9E-9,49.17E-9,49.17E-9,1.200,1.200,7.767E-6,1.200,699.9E-9,-159.6E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
389.0E-9,49.17E-9,49.17E-9,1.200,1.200,6.795E-6,1.200,704.1E-9,257.9E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
390.0E-9,49.17E-9,49.17E-9,1.200,1.200,6.059E-6,1.200,682.9E-9,-159.6E-9,1.200,1.200,0.000,1.200,0.000,1.200,0.000,0.000
390.0E-9,49.18E-9,49.18E-9,1.200,1.200,5.626E-6,1.200,884.7E-9,-24.00E-6,1.200,1.200,1.172E-3,1.199,0.000,1.200,0.000,0.000
390.0E-9,49.20E-9,49.21E-9,1.200,1.200,4.557E-6,1.200,1.410E-6,-76.65E-6,1.200,1.200,3.516E-3,1.196,0.000,1.200,0.000,0.000
390.0E-9,49.28E-9,49.31E-9,1.200,1.200,2.445E-6,1.200,2.492E-6,-176.2E-6,1.200,1.200,8.203E-3,1.192,0.000,1.200,0.000,0.000
390.0E-9,49.40E-9,49.47E-9,1.200,1.200,-1.624E-6,1.200,4.355E-6,-361.0E-6,1.200,1.200,17.58E-3,1.182,0.000,1.200,0.000,0.000
390.0E-9,49.57E-9,49.71E-9,1.200,1.200,-9.252E-6,1.200,7.264E-6,-681.7E-6,1.200,1.200,36.33E-3,1.164,0.000,1.200,0.000,0.000
390.0E-9,49.72E-9,49.93E-9,1.200,1.200,-21.13E-6,1.200,10.27E-6,-1.156E-3,1.200,1.200,73.83E-3,1.126,0.000,1.200,0.000,0.000
390.0E-9,49.58E-9,49.78E-9,1.200,1.200,-34.80E-6,1.200,9.493E-6,-1.651E-3,1.200,1.200,148.8E-3,1.051,0.000,1.200,0.000,0.000
390.0E-9,49.01E-9,49.05E-9,1.200,1.200,-38.31E-6,1.200,1.225E-6,-1.761E-3,1.200,1.200,271.9E-3,928.1E-3,0.000,1.200,0.000,0.000
390.0E-9,48.68E-9,48.53E-9,1.200,1.200,-27.74E-6,1.200,-7.323E-6,-1.465E-3,1.200,1.200,427.4E-3,772.6E-3,0.000,1.200,0.000,0.000
390.0E-9,48.89E-9,48.71E-9,1.200,1.200,-18.13E-6,1.200,-15.00E-6,-1.118E-3,1.200,1.200,620.2E-3,579.8E-3,0.000,1.200,0.000,0.000
390.0E-9,48.97E-9,48.79E-9,1.200,1.200,-19.74E-6,1.200,-27.83E-6,-1.067E-3,1.200,1.200,732.7E-3,467.3E-3,0.000,1.200,0.000,0.000
390.0E-9,49.04E-9,48.88E-9,1.200,1.200,-13.24E-6,1.200,-35.62E-6,-872.2E-6,1.200,1.200,851.7E-3,348.3E-3,0.000,1.200,0.000,0.000
390.0E-9,49.19E-9,49.08E-9,1.200,1.200,-1.755E-6,1.200,-31.56E-6,-610.8E-6,1.200,1.200,950.0E-3,250.0E-3,0.000,1.200,0.000,0.000
390.0E-9,49.30E-9,49.24E-9,1.200,1.200,6.587E-6,1.201,-24.64E-6,-426.3E-6,1.200,1.200,1.016,184.5E-3,0.000,1.200,0.000,0.000
390.0E-9,49.40E-9,49.42E-9,1.200,1.200,15.83E-6,1.201,-14.30E-6,-224.8E-6,1.200,1.200,1.095,105.0E-3,0.000,1.200,0.000,0.000
390.0E-9,49.44E-9,49.51E-9,1.200,1.200,21.06E-6,1.201,-7.482E-6,-109.2E-6,1.200,1.200,1.147,52.50E-3,0.000,1.200,0.000,0.000
390.0E-9,49.46E-9,49.57E-9,1.200,1.200,25.35E-6,1.201,-1.138E-6,-11.39E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.46E-9,49.57E-9,1.200,1.200,26.75E-6,1.201,-263.8E-9,36.17E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.45E-9,49.56E-9,1.200,1.200,30.08E-6,1.201,1.810E-6,131.4E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.44E-9,49.55E-9,1.200,1.200,31.80E-6,1.201,2.899E-6,177.2E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.43E-9,49.54E-9,1.200,1.200,34.97E-6,1.201,4.864E-6,265.7E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.41E-9,49.51E-9,1.200,1.200,41.15E-6,1.201,8.710E-6,435.8E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.37E-9,49.47E-9,1.200,1.200,52.21E-6,1.201,15.60E-6,740.6E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.31E-9,49.39E-9,1.200,1.200,70.02E-6,1.201,26.51E-6,1.234E-3,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.24E-9,49.32E-9,1.200,1.200,90.66E-6,1.201,38.26E-6,1.853E-3,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.27E-9,49.35E-9,1.200,1.200,99.94E-6,1.201,44.24E-6,2.161E-3,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.37E-9,49.46E-9,1.200,1.200,94.70E-6,1.201,42.75E-6,2.100E-3,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.48E-9,49.60E-9,1.200,1.200,78.09E-6,1.201,35.56E-6,1.782E-3,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.51E-9,49.66E-9,1.200,1.200,52.96E-6,1.201,24.22E-6,1.300E-3,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.40E-9,49.55E-9,1.200,1.200,23.66E-6,1.201,11.03E-6,759.4E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.11E-9,49.13E-9,1.200,1.200,923.4E-9,1.201,718.8E-9,319.6E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.10E-9,48.94E-9,1.200,1.200,-2.660E-6,1.197,-3.110E-6,123.8E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.17E-9,48.96E-9,1.200,1.200,3.928E-6,1.193,-3.858E-6,57.37E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.02E-9,48.98E-9,1.200,1.200,11.29E-6,1.187,-3.498E-6,26.28E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,48.85E-9,49.01E-9,1.200,1.200,16.01E-6,1.181,-2.499E-6,8.764E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,48.91E-9,49.06E-9,1.200,1.200,15.33E-6,1.174,-1.560E-6,3.821E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.08E-9,49.14E-9,1.200,1.200,11.81E-6,1.161,-836.6E-9,1.074E-6,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.25E-9,49.20E-9,1.200,1.200,8.223E-6,1.145,-344.7E-9,925.1E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.33E-9,49.24E-9,1.200,1.200,5.698E-6,1.129,-62.51E-9,21.30E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.19E-9,49.21E-9,1.200,1.200,2.857E-6,1.106,179.1E-9,477.9E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,48.92E-9,49.12E-9,1.200,1.200,-2.160E-6,1.076,308.2E-9,-210.9E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,48.72E-9,49.03E-9,1.200,1.200,-12.37E-6,1.055,401.5E-9,400.9E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,48.90E-9,49.05E-9,1.200,1.200,-36.28E-6,1.043,440.8E-9,-250.3E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.26E-9,49.13E-9,1.200,1.200,-67.70E-6,1.037,482.3E-9,378.5E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.51E-9,49.21E-9,1.200,1.200,-93.28E-6,1.033,493.0E-9,-258.0E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.72E-9,49.30E-9,1.200,1.200,-121.6E-6,1.023,530.8E-9,368.0E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.82E-9,49.36E-9,1.200,1.200,-142.8E-6,1.005,556.4E-9,-259.0E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.87E-9,49.40E-9,1.200,1.200,-161.0E-6,978.7E-3,602.4E-9,360.5E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.79E-9,49.42E-9,1.200,1.200,-175.4E-6,926.2E-3,633.4E-9,-258.7E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.63E-9,49.39E-9,1.200,1.200,-176.3E-6,883.8E-3,647.8E-9,356.0E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.44E-9,49.34E-9,1.200,1.200,-171.8E-6,836.5E-3,641.1E-9,-256.2E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.25E-9,49.27E-9,1.200,1.200,-163.3E-6,780.7E-3,646.1E-9,352.6E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.0E-9,49.07E-9,49.19E-9,1.200,1.200,-150.7E-6,690.6E-3,644.0E-9,-253.9E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.1E-9,48.99E-9,49.13E-9,1.200,1.200,-144.1E-6,559.7E-3,663.9E-9,350.9E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.1E-9,49.02E-9,49.12E-9,1.200,1.200,-156.1E-6,409.6E-3,671.2E-9,-252.5E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.1E-9,49.08E-9,49.14E-9,1.200,1.200,-167.4E-6,286.2E-3,685.6E-9,350.1E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
390.1E-9,49.13E-9,49.17E-9,1.200,1.200,-63.86E-6,193.1E-3,683.5E-9,-251.1E-9,1.200,1.200,1.200,0.000,0.000,1.200,0.000,0.000
